1 2 
3.4782 1 0 
8.5141 1 0 
11.705 0 1 
3.0634 1 0 
4.084 1 0 
12.898 0 1 
6.4412 0 1 
1.3227 1 0 
3.3337 1 0 
13.895 0 1 
5.3163 0 1 
-1.2084 0 1 
-5.0825 0 1 
-15.051 1 0 
-3.0307 1 0 
0.44104 1 0 
2.3646 1 0 
12.465 0 1 
6.9132 0 1 
-2.3402 0 1 
-7.6981 0 1 
-12.582 1 0 
-3.1219 0 1 
-3.2778 0 1 
-11.433 1 0 
-8.3693 1 0 
-0.98619 0 1 
-1.3468 0 1 
-7.0014 0 1 
-14.463 1 0 
0.59675 1 0 
4.7794 1 0 
13.231 0 1 
5.7122 0 1 
2.2033 1 0 
6.5611 1 0 
14.18 0 1 
2.2654 0 1 
0.35439 1 0 
1.2506 1 0 
7.8904 1 0 
13.208 0 1 
-2.1808 0 1 
-7.1652 0 1 
-12.326 1 0 
-4.7307 0 1 
-4.9156 0 1 
-12.244 1 0 
-6.9371 1 0 
-3.163 0 1 
-8.118 0 1 
-12.244 1 0 
-2.8065 0 1 
-3.1604 0 1 
-11.48 1 0 
-8.3212 1 0 
-0.70001 1 0 
-0.47829 0 1 
-2.5702 0 1 
-14.683 1 0 
-4.1346 1 0 
4.0606 1 0 
10.366 0 1 
9.2255 0 1 
3.8579 1 0 
7.5095 1 0 
12.421 0 1 
4.05 1 0 
4.4421 1 0 
12.414 0 1 
6.922 0 1 
2.3352 1 0 
6.1431 1 0 
14.311 0 1 
2.8638 0 1 
0.83002 1 0 
3.1558 1 0 
14.773 0 1 
4.2105 0 1 
-2.651 0 1 
-8.7526 0 1 
-11.558 1 0 
-2.4715 0 1 
-3.1725 0 1 
-11.866 1 0 
-7.8399 1 0 
-0.41292 1 0 
0.25992 1 0 
1.5395 1 0 
10.421 0 1 
9.2552 0 1 
-3.5559 0 1 
-8.965 0 1 
-10.593 1 0 
-4.6036 0 1 
-7.0108 0 1 
-12.303 1 0 
-5.1271 1 0 
-5.0021 0 1 
-11.989 1 0 
-7.2089 1 0 
-3.4678 0 1 
-8.5047 0 1 
-11.719 1 0 
-3.0531 0 1 
-4.0545 0 1 
-12.869 1 0 
-6.4843 1 0 
-1.298 0 1 
-3.2299 0 1 
-13.699 1 0 
-5.5559 1 0 
1.2304 1 0 
5.1423 1 0 
14.985 0 1 
3.069 0 1 
-0.29345 0 1 
-1.7632 0 1 
-10.13 1 0 
-9.9027 1 0 
2.2025 1 0 
7.2288 1 0 
12.735 0 1 
3.8729 1 0 
3.886 1 0 
11.868 0 1 
7.7409 0 1 
1.8278 1 0 
4.2069 1 0 
14.482 0 1 
4.4177 0 1 
-0.28879 0 1 
-1.9072 0 1 
-10.361 1 0 
-9.6353 1 0 
1.8451 1 0 
6.5853 1 0 
13.401 0 1 
3.7593 0 1 
2.8461 1 0 
9.8145 1 0 
10.427 0 1 
1.2319 0 1 
1.0544 1 0 
5.2368 1 0 
16.367 0 1 
0.51172 0 1 
-4.0686 0 1 
-12.094 1 0 
-7.3654 1 0 
-2.2753 0 1 
-5.6911 0 1 
-14.516 1 0 
-3.1922 1 0 
-0.68683 0 1 
-2.3896 0 1 
-12.642 1 0 
-6.6859 1 0 
2.4588 1 0 
7.9423 1 0 
12.314 0 1 
3.1143 1 0 
3.5526 1 0 
12.002 0 1 
7.6395 0 1 
1.1016 1 0 
2.0382 1 0 
10.072 1 0 
10.096 0 1 
-1.1236 0 1 
-5.0574 0 1 
-14.158 1 0 
-4.3347 1 0 
-1.2219 0 1 
-4.0311 0 1 
-15.354 1 0 
-3.3504 1 0 
1.8207 1 0 
7.0872 1 0 
13.752 0 1 
1.8112 0 1 
0.095854 1 0 
0.15946 1 0 
1.0798 1 0 
8.4494 1 0 
12.107 0 1 
-3.9505 0 1 
-8.8492 0 1 
-10.21 1 0 
-5.6163 0 1 
-7.8799 0 1 
-11.144 1 0 
-5.8011 0 1 
-6.7295 0 1 
-11.646 1 0 
-6.448 1 0 
-5.6134 0 1 
-11.239 1 0 
-7.7932 1 0 
-4.6956 0 1 
-9.662 0 1 
-10 1 0 
-4.1989 0 1 
-7.2361 0 1 
-12.417 1 0 
-4.579 0 1 
-4.7382 0 1 
-12.24 1 0 
-7.0202 1 0 
-2.916 0 1 
-7.521 0 1 
-12.934 1 0 
-2.7774 1 0 
-2.424 0 1 
-9.4534 0 1 
-10.948 1 0 
-0.53549 1 0 
1.0355 1 0 
5.3534 1 0 
16.253 0 1 
0.49162 0 1 
-3.9937 0 1 
-12.083 1 0 
-7.4034 1 0 
-2.1502 0 1 
-5.3257 0 1 
-14.673 1 0 
-3.376 1 0 
-0.38962 0 1 
-1.0523 0 1 
-6.472 0 1 
-15.379 1 0 
1.4345 1 0 
6.3119 1 0 
12.645 0 1 
5.302 0 1 
4.3218 1 0 
11.264 0 1 
8.3392 0 1 
2.9411 1 0 
6.6157 1 0 
13.594 0 1 
3.41 0 1 
2.3236 1 0 
8.5815 1 0 
12.068 0 1 
0.95519 0 1 
-0.50994 0 1 
-2.7277 0 1 
-14.567 1 0 
-4.3583 1 0 
3.4884 1 0 
9.8713 1 0 
9.9972 0 1 
3.2782 1 0 
5.957 1 0 
13.603 0 1 
4.3506 0 1 
2.6203 1 0 
8.7279 1 0 
11.799 0 1 
1.4952 0 1 
0.91074 1 0 
4.3046 1 0 
16.535 0 1 
1.5431 0 1 
-3.6509 0 1 
-11.139 1 0 
-8.5942 1 0 
-2.3727 0 1 
-5.1296 0 1 
-14.404 1 0 
-3.9639 1 0 
-0.83185 0 1 
-2.6698 0 1 
-13.217 1 0 
-6.0547 1 0 
2.1868 1 0 
7.5035 1 0 
12.916 0 1 
2.8145 0 1 
2.4955 1 0 
9.6456 1 0 
10.692 0 1 
0.56437 0 1 
-0.85443 0 1 
-4.5119 0 1 
-16.702 1 0 
-1.0717 1 0 
4.0157 1 0 
11.663 0 1 
7.8778 0 1 
2.5846 1 0 
6.1371 1 0 
14.102 0 1 
3.267 0 1 
1.4426 1 0 
5.4986 1 0 
15.561 0 1 
1.6089 0 1 
-2.0484 0 1 
-8.3063 0 1 
-12.424 1 0 
-0.96737 1 0 
0.67447 1 0 
3.5057 1 0 
15.988 0 1 
2.6757 0 1 
-3.5342 0 1 
-10.488 1 0 
-9.3528 1 0 
-2.7485 0 1 
-5.4537 0 1 
-14.085 1 0 
-4.1408 1 0 
-1.5771 0 1 
-5.4741 0 1 
-15.369 1 0 
-2.0135 1 0 
1.4258 1 0 
6.2194 1 0 
14.948 0 1 
1.2912 0 1 
-1.7992 0 1 
-7.7449 0 1 
-13.214 1 0 
-0.69118 1 0 
1.7134 1 0 
7.8657 1 0 
13.134 0 1 
0.16182 0 1 
-2.8167 0 1 
-11.242 1 0 
-8.6247 1 0 
-0.2934 1 0 
0.88787 1 0 
4.8733 1 0 
16.771 0 1 
0.42841 0 1 
-4.5231 0 1 
-12.224 1 0 
-7.0372 1 0 
-2.9035 0 1 
-7.4799 0 1 
-12.977 1 0 
-2.7837 1 0 
-2.3872 0 1 
-9.3288 0 1 
-11.114 1 0 
-0.54043 1 0 
1.0907 1 0 
5.5915 1 0 
16.033 0 1 
0.38964 0 1 
-3.9498 0 1 
-12.153 1 0 
-7.3345 1 0 
-2.0005 0 1 
-4.9471 0 1 
-14.774 1 0 
-3.5833 1 0 
-0.053545 1 0 
0.41072 1 0 
2.6158 1 0 
15.565 0 1 
3.0477 0 1 
-4.8822 0 1 
-10.881 1 0 
-8.302 1 0 
-4.5986 0 1 
-9.1501 0 1 
-10.573 1 0 
-4.2646 0 1 
-6.7444 0 1 
-12.649 1 0 
-4.9145 1 0 
-4.4145 0 1 
-11.675 1 0 
-7.8216 1 0 
-2.8294 0 1 
-6.7488 0 1 
-13.59 1 0 
-3.1557 1 0 
-2.1081 0 1 
-8.0682 0 1 
-12.765 1 0 
-0.83499 1 0 
1.1593 1 0 
5.6928 1 0 
15.808 0 1 
0.65122 0 1 
-3.4319 0 1 
-11.552 1 0 
-8.1755 1 0 
-1.5205 0 1 
-3.0612 0 1 
-12.861 1 0 
-6.5902 1 0 
0.76417 1 0 
3.7687 1 0 
14.351 0 1 
4.7051 0 1 
-0.81534 0 1 
-3.8244 0 1 
-14.872 1 0 
-4.037 1 0 
1.4156 1 0 
5.7962 1 0 
14.922 0 1 
2.285 0 1 
-0.55488 0 1 
-2.8195 0 1 
-14.055 1 0 
-5.0381 1 0 
2.658 1 0 
8.5732 1 0 
11.702 0 1 
2.747 1 0 
3.5587 1 0 
12.386 0 1 
7.1681 0 1 
0.79325 1 0 
1.2323 1 0 
6.684 1 0 
14.943 0 1 
-0.73101 0 1 
-5.149 0 1 
-13.151 1 0 
-5.5942 1 0 
-2.7492 0 1 
-8.1471 0 1 
-12.402 1 0 
-2.1147 1 0 
-1.7916 0 1 
-7.778 0 1 
-13.25 1 0 
-0.21056 1 0 
2.7601 1 0 
11.079 0 1 
8.8324 0 1 
0.29593 0 1 
-0.94625 0 1 
-5.1476 0 1 
-16.577 1 0 
-0.26849 1 0 
4.5094 1 0 
12.355 0 1 
6.8911 0 1 
2.7549 1 0 
7.237 1 0 
13.273 0 1 
2.7081 0 1 
1.9622 1 0 
7.9138 1 0 
13.011 0 1 
0.58333 0 1 
-1.8425 0 1 
-8.3808 0 1 
-12.431 1 0 
-0.0692 1 0 
2.7552 1 0 
11.269 0 1 
8.5901 0 1 
0.094887 0 1 
-1.4825 0 1 
-7.718 0 1 
-13.436 1 0 
0.71289 1 0 
4.7218 1 0 
13.464 0 1 
5.4531 0 1 
1.8424 1 0 
5.6009 1 0 
14.999 0 1 
2.4818 0 1 
-0.51532 0 1 
-2.6523 0 1 
-13.541 1 0 
-5.6334 1 0 
2.5691 1 0 
8.302 1 0 
11.985 0 1 
2.871 1 0 
3.5096 1 0 
12.163 0 1 
7.4474 0 1 
0.88347 1 0 
1.4169 1 0 
7.514 1 0 
13.751 0 1 
-0.89394 0 1 
-5.135 0 1 
-13.434 1 0 
-5.2416 1 0 
-2.3694 0 1 
-7.3651 0 1 
-13.391 1 0 
-1.9479 1 0 
-0.64937 0 1 
-2.7674 0 1 
-14.322 1 0 
-4.6824 1 0 
3.1094 1 0 
9.3448 1 0 
10.707 0 1 
3.0031 1 0 
4.8763 1 0 
13.68 0 1 
5.1356 0 1 
1.6747 1 0 
5.2306 1 0 
15.254 0 1 
2.5592 0 1 
-0.91898 0 1 
-4.2647 0 1 
-15.771 1 0 
-2.6668 1 0 
2.2454 1 0 
8.3694 1 0 
12.226 0 1 
1.6157 0 1 
0.8982 1 0 
4.1598 1 0 
16.438 0 1 
1.7992 0 1 
-3.5217 0 1 
-10.882 1 0 
-8.9267 1 0 
-2.3472 0 1 
-4.842 0 1 
-14.325 1 0 
-4.2909 1 0 
-0.72708 0 1 
-2.1151 0 1 
-11.286 1 0 
-8.4026 1 0 
2.0342 1 0 
6.9893 1 0 
13.184 0 1 
3.4431 0 1 
2.9207 1 0 
10.282 0 1 
9.8357 0 1 
1.0675 0 1 
0.9069 1 0 
4.6237 1 0 
16.752 0 1 
0.84994 0 1 
-4.1915 0 1 
-11.877 1 0 
-7.5702 1 0 
-2.6949 0 1 
-6.6158 0 1 
-13.769 1 0 
-3.0521 1 0 
-1.7661 0 1 
-6.9052 0 1 
-14.244 1 0 
-0.96571 1 0 
1.7879 1 0 
7.9062 1 0 
13.04 0 1 
0.42996 0 1 
-2.1927 0 1 
-9.5567 0 1 
-10.824 1 0 
-0.066399 1 0 
2.2224 1 0 
10.127 0 1 
10.058 0 1 
-0.42506 0 1 
-3.3145 0 1 
-12.956 1 0 
-6.4791 1 0 
0.16228 1 0 
1.8037 1 0 
9.4688 1 0 
10.913 0 1 
-1.3159 0 1 
-5.5575 0 1 
-13.883 1 0 
-4.2885 1 0 
-2.0014 0 1 
-6.8711 0 1 
-14.094 1 0 
-1.5814 1 0 
0.59043 1 0 
3.014 1 0 
14.829 0 1 
4.1176 0 1 
-3.0481 0 1 
-9.4126 0 1 
-10.683 1 0 
-2.7664 0 1 
-4.4581 0 1 
-13.611 1 0 
-5.4307 1 0 
-1.1936 0 1 
-3.3814 0 1 
-14.279 1 0 
-4.8381 1 0 
1.5483 1 0 
6.0973 1 0 
14.538 0 1 
2.4749 0 1 
0.15478 1 0 
0.27732 1 0 
1.8217 1 0 
12.736 0 1 
6.0757 0 1 
-4.6506 0 1 
-10.041 1 0 
-9.1634 1 0 
-5.0551 0 1 
-8.7301 0 1 
-10.757 1 0 
-4.9381 0 1 
-7.0446 0 1 
-12.076 1 0 
-5.4525 1 0 
-5.343 0 1 
-11.905 1 0 
-7.1378 1 0 
-3.9695 0 1 
-9.3683 0 1 
-10.609 1 0 
-3.3601 0 1 
-5.5608 0 1 
-13.566 1 0 
-4.801 1 0 
-2.4945 0 1 
-8.0373 0 1 
-12.634 1 0 
-1.7126 1 0 
-0.8117 0 1 
-3.6766 0 1 
-16.067 1 0 
-2.5377 1 0 
3.3925 1 0 
10.398 0 1 
9.5067 0 1 
2.5335 1 0 
4.8712 1 0 
14.14 0 1 
4.524 0 1 
1.0372 1 0 
3.2295 1 0 
14.308 0 1 
4.7982 0 1 
-1.9239 0 1 
-7.0867 0 1 
-13.553 1 0 
-2.3615 1 0 
-1.1653 0 1 
-4.9133 0 1 
-16.116 1 0 
-1.5335 1 0 
2.8784 1 0 
10.177 0 1 
9.9284 0 1 
1.5091 1 0 
2.0639 1 0 
9.5485 1 0 
10.836 0 1 
-0.55318 0 1 
-3.8009 0 1 
-13.452 1 0 
-5.8121 1 0 
-0.34596 1 0 
-0.14487 0 1 
-0.81889 0 1 
-6.1222 0 1 
-16.096 1 0 
2.5968 1 0 
7.676 1 0 
11.238 0 1 
5.7552 1 0 
6.5908 1 0 
11.719 0 1 
6.4787 0 1 
5.4382 1 0 
11.162 0 1 
7.9807 0 1 
4.5205 1 0 
9.3463 1 0 
10.407 0 1 
4.0958 1 0 
6.7337 1 0 
12.763 0 1 
4.7387 0 1 
4.2139 1 0 
11.589 0 1 
7.9887 0 1 
2.5722 1 0 
6.0309 1 0 
14.152 0 1 
3.3402 0 1 
1.3983 1 0 
5.2768 1 0 
15.674 0 1 
1.7743 0 1 
-2.0558 0 1 
-8.2467 0 1 
-12.485 1 0 
-1.0709 1 0 
0.47428 1 0 
2.5375 1 0 
13.952 0 1 
5.0514 0 1 
-3.3634 0 1 
-9.5578 0 1 
-10.356 1 0 
-3.3562 0 1 
-5.7779 0 1 
-13.567 1 0 
-4.5972 1 0 
-2.6224 0 1 
-8.5465 0 1 
-12.01 1 0 
-1.6205 1 0 
-1.0557 0 1 
-4.9217 0 1 
-16.384 1 0 
-1.057 1 0 
3.571 1 0 
11.374 0 1 
8.3504 0 1 
1.9889 1 0 
4.2926 1 0 
14.349 0 1 
4.554 0 1 
0.018281 0 1 
-0.75829 0 1 
-4.6045 0 1 
-17.283 1 0 
0.054108 1 0 
5.3931 1 0 
12.246 0 1 
6.5449 0 1 
4.0211 1 0 
9.9048 1 0 
10.001 0 1 
3.1914 1 0 
5.805 1 0 
13.695 0 1 
4.3747 0 1 
2.4126 1 0 
8.1112 1 0 
12.588 0 1 
1.4951 0 1 
0.39125 1 0 
1.7032 1 0 
10.598 0 1 
9.1396 0 1 
-2.9768 0 1 
-8.4067 0 1 
-11.419 1 0 
-4.0937 0 1 
-5.6816 0 1 
-13.001 1 0 
-5.4961 1 0 
-3.3561 0 1 
-9.5992 0 1 
-10.561 1 0 
-2.3136 0 1 
-3.6177 0 1 
-12.982 1 0 
-6.4295 1 0 
-0.36642 1 0 
-0.031212 0 1 
-0.13058 0 1 
-0.99648 0 1 
-8.3342 0 1 
-12.203 1 0 
4.3965 1 0 
8.9817 1 0 
9.8153 0 1 
6.0576 1 0 
8.3417 1 0 
10.523 0 1 
6.112 1 0 
7.5128 1 0 
11.072 0 1 
6.4135 1 0 
6.6423 1 0 
11.244 0 1 
7.0655 0 1 
5.8155 1 0 
10.806 0 1 
8.1851 0 1 
5.1344 1 0 
9.646 1 0 
9.8153 0 1 
4.7396 1 0 
7.9047 1 0 
11.631 0 1 
4.8773 1 0 
5.9519 1 0 
12.432 0 1 
6.0582 0 1 
4.2271 1 0 
10.556 0 1 
9.1925 0 1 
3.1802 1 0 
6.4394 1 0 
13.516 0 1 
3.8556 0 1 
2.7129 1 0 
9.3768 1 0 
10.993 0 1 
1.2496 0 1 
0.79451 1 0 
3.8922 1 0 
16.513 0 1 
1.8566 0 1 
-3.8412 0 1 
-11.115 1 0 
-8.5545 1 0 
-2.7674 0 1 
-6.0812 0 1 
-13.973 1 0 
-3.5814 1 0 
-1.816 0 1 
-6.711 0 1 
-14.384 1 0 
-1.2842 1 0 
1.3316 1 0 
6.1471 1 0 
15.2 0 1 
0.86046 0 1 
-2.6557 0 1 
-10.224 1 0 
-9.9177 1 0 
-0.84428 1 0 
-0.24328 0 1 
-1.1839 0 1 
-8.1315 0 1 
-12.779 1 0 
2.8757 1 0 
8.0028 1 0 
11.426 0 1 
4.94 1 0 
6.2364 1 0 
12.359 0 1 
5.9155 0 1 
4.5503 1 0 
11.022 0 1 
8.5418 0 1 
3.4121 1 0 
7.3731 1 0 
12.778 0 1 
3.5649 0 1 
3.5639 1 0 
11.598 0 1 
8.1294 0 1 
1.4331 1 0 
2.8253 1 0 
12.344 0 1 
7.2146 0 1 
